Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,XS,TWESSIE_AU_BB_0105-Chalk White-XS,168.0,,10
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,S,TWESSIE_AU_BB_0105-Chalk White-S,168.0,,10
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,M,TWESSIE_AU_BB_0105-Chalk White-M,168.0,,10
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,L,TWESSIE_AU_BB_0105-Chalk White-L,168.0,,10
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,XL,TWESSIE_AU_BB_0105-Chalk White-XL,168.0,,10
twessie-au-bb-0105,Structural Econyl Sleek Satin Bikini Bottom,<p>Crafted in premium Econyl Sleek Satin with Crinkled Seersucker accents. This bikini bottom epitomizes minimalist luxury luxury. Featuring color-blocking in Obsidian Black and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist bikini bottom, independent fashion, minimalist luxury, architectural swimsuit",TRUE,Color,Chalk White,Size,XXL,TWESSIE_AU_BB_0105-Chalk White-XXL,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,XS,TWESSIE_AU_BB_0106-Obsidian Black-XS,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,S,TWESSIE_AU_BB_0106-Obsidian Black-S,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,M,TWESSIE_AU_BB_0106-Obsidian Black-M,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,L,TWESSIE_AU_BB_0106-Obsidian Black-L,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,XL,TWESSIE_AU_BB_0106-Obsidian Black-XL,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Obsidian Black,Size,XXL,TWESSIE_AU_BB_0106-Obsidian Black-XXL,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,XS,TWESSIE_AU_BB_0106-Olive Drab-XS,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,S,TWESSIE_AU_BB_0106-Olive Drab-S,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,M,TWESSIE_AU_BB_0106-Olive Drab-M,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,L,TWESSIE_AU_BB_0106-Olive Drab-L,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,XL,TWESSIE_AU_BB_0106-Olive Drab-XL,168.0,,10
twessie-au-bb-0106,Structural Econyl Sleek Satin Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure minimalist luxury elegance.</p>",Twessie,Bikini Bottom,"minimalist bikini bottom, high-end swimwear, Econyl Sleek Satin bikini, luxury Obsidian Black swimwear, minimalist luxury",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_AU_BB_0106-Olive Drab-XXL,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XS,TWESSIE_NA_BB_0107-Olive Drab-XS,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,S,TWESSIE_NA_BB_0107-Olive Drab-S,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,M,TWESSIE_NA_BB_0107-Olive Drab-M,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,L,TWESSIE_NA_BB_0107-Olive Drab-L,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XL,TWESSIE_NA_BB_0107-Olive Drab-XL,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_NA_BB_0107-Olive Drab-XXL,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,XS,TWESSIE_NA_BB_0107-Burnt Terracotta-XS,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,S,TWESSIE_NA_BB_0107-Burnt Terracotta-S,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,M,TWESSIE_NA_BB_0107-Burnt Terracotta-M,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,L,TWESSIE_NA_BB_0107-Burnt Terracotta-L,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,XL,TWESSIE_NA_BB_0107-Burnt Terracotta-XL,168.0,,10
twessie-na-bb-0107,Structural Matte Ribbed Knit Bikini Bottom,"<p>Matte Ribbed Knit construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Olive Drab colorway with Burnt Terracotta accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, independent fashion, Matte Ribbed Knit bikini, high-end swimwear, minimalist bikini bottom",TRUE,Color,Burnt Terracotta,Size,XXL,TWESSIE_NA_BB_0107-Burnt Terracotta-XXL,168.0,,10
twessie-sg-bb-0108,Structural Crinkled Seersucker Bikini Bottom,<p>A statement piece in Crinkled Seersucker. This bikini bottom combines rebellious yet refined design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Bottom,"luxury Chalk White swimwear, independent fashion, minimalist bikini bottom, architectural swimsuit, high-end swimwear",TRUE,Color,Chalk White,Size,XS,TWESSIE_SG_BB_0108-Chalk White-XS,168.0,,10
twessie-sg-bb-0108,Structural Crinkled Seersucker Bikini Bottom,<p>A statement piece in Crinkled Seersucker. This bikini bottom combines rebellious yet refined design with impeccable craftsmanship. Available in Chalk White with Stone Gray detailing. Not loud. Not obvious. Unmistakably Twessie.</p>,Twessie,Bikini Bottom,"luxury Chalk White swimwear, independent fashion, minimalist bikini bottom, architectural swimsuit, high-end swimwear",TRUE,Color,Chalk White,Size,S,TWESSIE_SG_BB_0108-Chalk White-S,168.0,,10
